SA1 (UR),"Oceania and Antarctica, nfd",New Zealand,Melanesia,Micronesia,Polynesia (excludes Hawaii),Antarctica,"North-West Europe, nfd","United Kingdom, Channel Islands and Isle of Man",Ireland,Western Europe,Northern Europe,"Southern and Eastern Europe, nfd",Southern Europe,South Eastern Europe,Eastern Europe,"North Africa and the Middle East, nfd",North Africa,Middle East,"South-East Asia, nfd",Mainland South-East Asia,Maritime South-East Asia,"North-East Asia, nfd",Chinese Asia (includes Mongolia),Japan and the Koreas,"Southern and Central Asia, nfd",Southern Asia,Central Asia,"Americas, nfd",Northern America,South America,Central America,Caribbean,"Sub-Saharan Africa, nfd",Central and West Africa,Southern and East Africa,Supplementary codes,Not stated,Total
21101125909,0,8,0,0,6,0,0,19,5,6,0,0,0,3,0,0,0,12,0,38,26,0,36,0,0,41,0,0,0,4,0,0,0,0,6,0,40,256
21101125910,0,0,0,0,0,0,0,6,0,3,0,0,3,11,0,0,0,4,0,3,24,0,42,0,0,8,0,0,0,0,0,0,0,0,0,0,5,119
21101125911,0,6,0,0,4,0,0,12,0,0,0,0,4,13,4,0,0,0,0,8,36,0,48,3,0,24,0,0,0,0,0,0,0,0,0,0,5,175
21101125912,0,7,0,0,0,0,0,19,0,3,0,0,0,15,0,0,0,0,0,4,31,0,28,3,0,13,0,0,0,0,0,0,0,0,0,0,10,137
21101125913,0,6,0,0,0,0,0,13,0,6,0,0,0,6,0,0,0,0,0,13,26,0,90,0,0,42,0,0,0,3,0,0,0,0,10,0,5,229
21101125914,0,3,0,0,0,0,0,10,4,4,0,0,8,9,6,0,0,7,0,4,10,0,14,0,0,31,0,0,0,0,0,0,0,0,0,0,12,137
21101125915,0,0,0,0,0,0,0,14,0,9,0,0,4,9,3,0,0,0,0,17,24,0,40,0,0,27,0,0,0,0,0,0,0,0,14,0,9,164
21101125916,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,40,0,24,4,0,53,0,0,4,0,3,0,0,0,4,0,0,167
21101125917,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,14,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,8,82
21101125918,0,0,0,0,0,0,0,9,0,10,0,0,8,6,0,0,0,0,0,14,10,0,49,0,0,15,0,0,0,0,0,0,0,0,8,0,4,131
21101125919,0,6,0,0,0,0,0,11,0,7,0,0,3,5,0,0,0,0,0,5,26,0,54,0,0,19,0,0,0,0,0,0,0,0,6,0,7,159
21101125920,0,3,0,0,0,0,0,4,5,0,0,0,0,19,43,0,0,5,0,8,20,0,32,5,0,34,0,0,0,4,0,0,0,0,0,0,12,204
21101125921,0,6,0,0,0,0,0,11,0,7,0,0,3,4,0,0,0,6,0,6,21,0,46,8,0,26,0,0,0,0,0,0,0,0,5,0,0,149
21101125922,0,0,0,0,3,0,0,17,3,6,0,0,0,3,5,0,0,8,0,13,13,0,66,5,0,13,0,0,0,3,0,0,0,0,7,0,3,167
21101125923,0,11,0,0,0,0,0,5,0,5,0,0,7,9,0,0,5,5,0,13,34,0,65,0,0,20,4,0,0,0,0,0,0,0,0,0,25,198
21101125924,0,5,0,0,0,0,0,19,5,12,0,0,8,3,3,0,0,0,0,4,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,21,85
21101125925,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,0,0,4,17,0,40,0,0,41,0,0,0,4,0,0,0,0,11,0,21,155
21101125926,0,3,0,0,0,0,0,14,0,4,0,0,0,4,8,0,0,8,0,10,22,0,45,0,0,23,0,0,0,0,0,0,0,0,0,0,22,165
21101125927,0,10,0,0,0,0,0,16,0,8,0,0,5,6,0,0,0,17,0,8,40,0,38,4,0,38,0,0,0,8,0,0,0,0,3,0,13,226
21101125928,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21101125929,0,11,0,0,5,0,0,6,0,4,0,0,7,5,0,0,4,0,0,29,45,0,52,3,0,75,0,0,0,0,3,0,0,0,17,0,20,284
21101125930,0,7,0,0,4,0,0,5,0,4,0,0,3,7,5,0,0,4,0,3,44,0,69,0,0,20,0,0,0,0,0,0,0,0,3,0,10,190
21101125931,0,4,0,0,3,0,0,25,0,4,0,0,3,3,0,0,5,5,0,6,38,0,70,0,0,28,0,0,0,0,0,0,0,0,7,0,24,213
21101125932,0,9,0,0,0,0,0,9,0,0,0,0,0,7,0,0,4,3,0,9,17,0,25,0,0,22,0,0,4,3,0,0,0,0,0,0,6,120
21101125933,0,7,0,0,0,0,0,21,0,5,0,0,0,4,0,0,0,6,0,16,19,0,29,0,0,24,0,0,3,0,0,0,0,0,0,0,31,156
21101125934,0,0,0,0,0,0,0,3,0,5,0,0,0,6,0,0,0,3,0,0,5,0,29,0,0,9,0,0,0,0,0,0,0,0,3,0,11,89
21101125935,0,4,0,0,3,0,0,24,0,3,0,0,0,0,0,0,0,6,0,6,31,0,25,4,0,9,0,0,0,0,0,0,0,0,10,0,11,139
21101125936,0,4,0,0,0,0,0,8,0,9,0,0,0,0,0,0,3,4,0,17,20,0,105,0,0,31,0,0,3,0,0,0,0,0,5,0,23,240
21101125937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,52,0,0,33,0,0,0,0,0,0,0,0,0,0,6,126
21101125938,0,3,0,0,0,0,0,7,0,3,0,0,0,4,3,0,0,0,0,4,3,0,25,0,0,17,0,0,0,0,0,0,0,0,0,0,4,82
21101126001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101126002,0,0,0,0,0,0,0,3,0,8,0,0,3,6,0,0,0,6,0,6,23,0,30,6,0,21,0,0,0,0,0,0,0,0,3,0,9,130
21101126003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101126004,0,12,0,0,0,0,0,9,0,4,0,0,3,0,4,0,0,4,0,7,35,0,44,0,0,20,0,0,0,0,0,0,0,0,4,0,15,155
21101126005,0,3,0,0,0,0,0,15,0,3,0,0,0,7,5,0,0,12,0,8,19,0,54,3,0,39,0,0,0,0,0,0,0,0,0,0,12,184
21101126006,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,0,0,11
21101126007,0,7,0,0,0,0,0,14,0,3,0,0,4,7,0,0,0,11,0,17,50,0,88,5,0,76,0,0,0,4,0,0,0,0,9,0,7,310
21101126008,0,0,0,0,0,0,0,14,0,0,0,0,8,5,3,0,0,6,0,5,27,0,38,10,0,38,0,0,0,6,0,0,0,0,0,0,4,163
21101126009,0,5,0,0,4,0,0,10,0,0,0,0,0,3,4,0,3,8,0,15,22,0,54,0,0,19,0,0,0,4,0,0,0,0,3,0,5,160
21101126010,0,5,0,0,0,0,0,7,0,3,0,0,3,7,4,0,4,3,0,6,33,0,54,0,0,15,3,0,0,0,0,0,0,0,13,0,6,161
21101126011,0,5,0,0,0,0,0,6,0,3,0,0,4,17,0,0,3,5,0,8,34,0,55,0,0,21,0,0,0,0,0,0,0,0,11,0,11,187
21101126012,0,3,0,0,0,0,0,5,0,0,0,0,4,3,0,0,6,0,0,4,32,0,41,3,0,36,0,0,0,0,0,0,0,0,3,0,3,151
21101126013,0,4,0,0,0,0,0,26,3,3,0,0,7,11,3,0,0,4,0,0,39,0,105,0,0,26,4,0,0,3,0,0,0,0,0,0,8,248
21101126014,0,7,0,0,0,0,0,19,0,7,0,0,3,8,3,0,7,10,0,9,39,0,85,4,0,13,4,0,0,0,0,0,0,0,0,0,18,234
21101126015,0,7,0,0,0,0,0,19,0,9,0,0,0,5,0,0,0,9,0,20,26,0,79,0,0,31,0,0,0,0,0,0,0,0,7,0,16,233
21101126016,0,0,0,0,0,0,0,16,0,9,0,0,5,5,0,0,0,8,0,11,35,0,37,6,0,24,0,0,0,0,0,0,0,0,11,0,34,208
21101126017,0,0,0,0,0,0,0,8,0,4,0,0,4,0,0,0,5,0,0,16,22,0,21,0,0,34,0,0,0,0,0,0,0,0,3,0,15,130
21101126018,0,4,0,0,0,0,0,17,0,5,0,0,4,0,0,0,0,11,0,13,24,0,51,7,0,45,0,0,0,6,0,0,0,0,0,0,22,204
21101126019,0,11,0,0,3,0,0,17,5,4,0,0,0,9,0,0,0,11,0,13,18,0,74,10,0,23,0,0,0,3,0,0,0,0,0,0,25,231
21101126020,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,16,0,23,12,0,29,0,0,0,0,0,0,0,0,8,0,4,104
21101126021,0,0,0,0,0,0,0,51,0,14,0,0,3,6,4,0,3,0,0,3,24,0,25,0,0,20,0,0,0,3,0,0,0,0,5,0,25,179
21101126022,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,19,0,19,47,0,73,5,0,58,0,0,0,4,0,0,0,0,3,0,0,246
21101126023,0,13,0,0,0,0,0,12,0,5,0,0,3,9,3,0,0,4,0,7,50,0,48,0,0,41,0,0,0,5,0,0,0,0,0,0,11,220
21101126024,0,3,0,0,0,0,0,24,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,70
21101126025,0,0,0,0,0,0,0,13,0,4,0,0,0,5,0,0,0,0,0,0,20,0,40,0,0,14,0,0,3,0,0,0,0,0,4,0,9,118
21101126026,0,5,0,0,0,0,0,9,8,10,0,0,3,6,72,0,0,8,0,7,21,0,44,4,0,27,0,0,0,0,0,0,0,0,0,0,25,244
21101126027,0,5,0,0,0,0,0,16,0,0,5,0,3,0,9,0,0,0,0,10,13,0,44,0,0,44,8,0,0,0,0,0,0,0,6,0,8,170
21101126028,0,4,0,0,0,0,0,6,4,8,0,0,3,4,9,0,0,5,0,16,21,0,28,3,0,48,0,0,5,0,0,0,0,0,4,0,13,166
21101126029,0,3,0,0,0,0,0,7,0,7,0,0,10,4,0,0,0,10,0,11,21,0,66,6,0,33,0,0,6,0,0,0,0,0,0,0,12,186
21101126030,0,4,0,0,0,0,0,6,0,10,0,0,0,4,3,0,0,3,0,10,29,0,28,4,0,36,0,0,0,0,0,0,0,0,3,0,5,147
21101126031,0,4,0,0,0,0,0,11,0,0,0,0,0,14,0,0,4,7,0,5,19,0,47,5,0,28,0,0,0,0,0,0,0,0,0,0,7,148
21101126032,0,12,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,10,25,0,27,3,0,74,0,0,0,0,0,0,0,0,6,0,5,179
21101126033,0,7,0,0,0,0,0,9,0,4,0,0,0,5,0,0,5,12,0,18,54,0,120,8,0,70,5,0,9,0,0,0,0,0,0,0,6,327
21101126034,0,5,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,8,0,7,51,0,42,0,0,58,0,0,3,5,0,0,0,0,3,0,3,205
21101126035,0,3,0,0,0,0,0,21,3,0,0,0,0,3,0,0,0,5,0,10,34,0,63,8,0,25,0,0,0,0,0,0,0,0,0,0,8,193
21101126036,0,8,0,0,0,0,0,16,0,0,0,0,4,0,6,0,4,4,0,3,29,0,41,0,0,20,0,0,7,0,0,0,0,0,12,0,0,154
21101126037,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,20,0,28,6,0,25,0,0,0,0,0,0,0,0,4,0,9,101
21101126038,0,15,0,0,0,0,0,15,0,5,0,0,6,8,0,0,0,0,0,15,37,0,69,3,0,40,0,0,0,0,0,0,0,0,11,0,0,234
21101126039,0,4,0,0,0,0,0,67,0,24,0,0,4,8,4,0,3,5,0,9,33,0,40,7,0,29,0,0,0,7,0,0,0,0,4,0,20,258
21101126040,0,4,0,0,0,0,0,25,0,0,0,0,15,3,0,0,0,0,0,21,38,0,47,0,0,26,0,0,0,4,0,0,0,0,4,0,15,209
21101126041,0,10,0,0,0,0,0,46,9,7,3,0,14,3,4,0,4,3,0,21,34,0,64,6,0,73,0,0,0,9,0,0,0,0,15,0,32,357
21101126042,0,6,0,0,0,0,0,15,4,0,0,0,6,8,4,0,0,7,0,10,48,0,63,5,0,24,0,0,0,0,0,0,0,0,3,0,12,215
21101126043,0,5,0,0,5,0,0,15,0,0,0,0,3,3,0,0,0,6,0,12,38,0,58,0,0,20,0,0,0,0,0,0,0,0,0,0,0,163
21101126044,0,6,0,0,0,0,0,16,0,0,0,0,6,8,7,0,6,4,0,3,46,0,66,0,0,14,0,0,0,0,0,0,0,0,11,0,0,196
21101126045,0,0,0,0,0,0,0,9,0,3,0,0,6,8,0,0,0,0,0,14,47,0,58,9,0,29,0,0,0,0,0,0,0,0,3,0,3,186
21101126046,0,7,0,0,0,0,0,15,0,0,0,0,4,3,0,0,0,5,0,0,46,0,62,0,0,32,0,0,0,0,0,0,0,0,0,0,7,194
21101126047,0,6,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,4,0,4,20,0,49,3,0,39,0,0,0,0,0,0,0,0,0,0,3,158
21101144601,0,8,0,0,0,0,0,27,0,3,0,0,4,8,3,0,0,11,0,15,43,0,35,0,0,49,0,0,3,0,0,0,0,0,5,3,64,285
21101144602,0,7,0,0,0,0,0,22,0,0,0,0,0,7,9,0,0,0,0,9,26,0,17,3,0,43,0,0,0,4,0,0,0,0,0,0,17,158
21101144603,0,0,0,0,0,0,0,18,0,3,0,0,4,0,0,0,0,3,0,0,26,0,30,3,0,33,0,0,0,0,0,0,0,0,9,0,17,157
21101144604,0,0,0,0,0,0,0,25,0,12,0,0,5,5,0,0,5,10,0,3,25,0,24,0,0,45,0,0,0,4,3,0,0,0,3,0,8,184
21101144605,0,11,0,0,0,0,0,16,0,4,0,0,6,9,7,0,0,11,0,10,15,0,26,5,0,63,0,0,0,0,0,0,0,0,3,0,22,214
21101144606,0,6,0,0,0,0,0,36,0,11,0,0,8,9,3,0,3,5,0,10,3,0,18,0,0,15,0,0,0,3,0,0,0,0,4,0,7,142
21101144607,0,13,6,0,0,0,0,40,3,9,0,0,0,0,0,0,0,7,0,10,50,0,36,5,0,36,0,0,3,3,0,0,0,0,0,0,38,265
21101144608,0,13,0,0,0,0,0,34,0,14,0,0,3,5,3,0,0,7,0,8,9,0,20,0,0,15,0,0,0,6,0,0,0,0,0,0,33,168
21101144609,0,0,0,0,0,0,0,19,0,11,0,0,3,0,3,0,0,5,0,4,15,0,14,4,0,17,0,0,0,5,0,0,0,0,9,0,14,117
21101144610,0,3,0,0,0,0,0,12,0,6,0,0,0,6,0,0,0,7,0,7,21,0,19,8,0,34,0,0,0,0,0,0,0,0,0,0,10,137
21101144611,0,7,0,0,0,0,0,27,0,10,0,0,7,4,3,0,0,3,0,3,42,0,15,5,0,23,0,0,0,0,0,0,0,6,11,0,13,182
21101144612,0,9,0,0,0,0,0,15,0,5,0,0,6,7,0,0,0,0,0,0,3,0,18,0,0,16,0,0,0,0,0,0,0,0,3,0,8,96
21101144613,0,10,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,7,25,0,34,5,0,24,0,0,0,0,0,0,0,5,5,0,19,169
21101144614,0,0,0,0,0,0,0,12,0,12,0,0,3,0,0,0,0,0,0,6,4,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,8,73
21101144615,0,5,0,0,0,0,0,22,3,9,0,0,0,0,5,0,0,0,0,14,17,0,22,4,0,29,0,0,3,0,0,0,0,0,7,0,7,144
21101144616,0,3,0,0,0,0,0,16,0,9,0,0,4,4,0,0,4,8,0,9,14,0,21,7,0,31,0,0,0,0,0,0,0,0,7,0,18,144
21101144617,0,10,0,0,0,0,0,27,3,8,0,0,0,10,0,0,0,8,0,7,14,0,44,0,0,32,0,0,3,0,0,0,0,0,4,0,38,220
21101144618,0,5,0,0,0,0,0,24,3,3,0,0,8,5,0,0,0,7,0,6,8,0,15,0,0,10,0,0,0,5,0,0,0,0,6,0,16,120
21101144619,0,6,0,0,0,0,0,18,0,4,0,0,0,8,5,0,0,0,0,8,10,0,13,0,0,20,0,0,3,0,0,0,0,0,0,3,28,132
21101144620,0,6,0,0,0,0,0,30,0,7,0,0,4,6,6,0,0,8,0,10,19,0,28,6,0,40,0,0,0,0,0,0,0,0,8,0,23,225
21101144621,0,3,0,0,0,0,0,8,0,3,0,0,3,7,5,0,0,8,0,3,26,0,28,3,0,42,0,0,0,0,0,0,0,0,0,0,15,154
21101144622,0,3,0,0,0,0,0,25,0,8,0,0,4,3,0,0,0,4,0,0,7,0,33,0,0,37,0,0,0,5,0,0,0,0,4,0,12,162
21101144623,0,15,0,0,0,0,0,22,0,12,0,0,4,4,0,0,0,4,0,15,7,0,16,5,0,35,0,0,0,0,3,0,0,0,8,0,22,174
21101144624,0,12,0,0,0,0,0,25,0,68,0,0,9,8,10,0,0,3,0,8,8,0,9,0,0,10,0,0,5,0,0,0,0,0,0,0,38,217
21101144625,0,4,0,0,0,0,0,23,4,10,0,0,0,9,4,0,0,3,0,15,9,0,16,0,0,32,0,0,3,0,0,0,0,0,4,0,49,186
21101144626,0,11,0,0,0,0,0,12,0,4,0,0,0,3,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52
21101144627,0,9,0,0,0,0,0,17,0,4,0,0,0,4,8,0,0,3,0,6,13,0,31,8,0,22,0,0,0,0,0,0,0,0,3,0,4,125
21101144628,0,5,0,0,0,0,0,11,0,5,0,0,0,3,0,0,0,0,0,6,4,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,23,90
21101144629,0,5,0,0,0,0,0,10,3,12,0,0,0,3,4,0,0,4,0,5,20,0,23,0,0,26,0,0,0,4,0,0,0,0,0,0,13,125
21101144630,0,5,0,0,0,0,0,49,3,10,0,0,5,11,8,0,0,9,0,11,23,0,46,0,0,36,0,0,8,0,0,0,0,0,13,0,48,283
21101144631,0,4,0,0,0,0,0,17,13,5,0,0,0,4,0,0,0,0,0,0,3,0,13,10,0,15,0,0,4,0,0,0,0,0,0,0,14,96
21101144632,0,10,0,0,0,0,0,23,4,5,0,0,3,0,8,0,0,9,0,8,8,0,13,6,0,12,0,0,0,0,0,0,0,0,0,0,10,124
21101144633,0,9,0,0,0,0,0,29,0,17,0,0,0,0,0,0,0,3,0,0,3,0,8,10,0,3,0,0,3,0,0,0,0,0,6,0,16,100
21101144634,0,4,0,0,7,0,0,15,0,3,0,0,0,3,9,0,0,0,0,11,8,0,14,3,0,15,0,0,0,5,0,0,0,0,5,0,37,146
21101144635,0,3,0,0,0,0,0,20,0,6,0,0,3,5,5,0,0,6,0,8,14,0,39,0,0,14,0,0,0,0,0,0,0,0,4,0,22,156
21101144636,0,0,0,0,0,0,0,19,3,0,0,0,4,3,5,0,0,6,0,6,17,0,28,4,0,25,0,0,5,0,0,0,0,0,10,0,26,172
21101144637,0,8,0,0,0,0,0,19,0,11,0,0,3,0,3,0,0,3,0,4,8,0,12,0,0,13,0,0,0,3,0,0,0,0,0,0,3,90
21101144638,0,0,0,0,0,0,0,12,0,0,0,0,3,4,0,0,5,9,0,0,9,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,13,102
21101144639,0,3,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,3,0,0,10,0,11,3,0,20,0,0,0,0,0,0,0,0,3,0,3,80
21101144640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16
21101144641,0,4,0,0,0,0,0,25,0,10,0,0,0,0,4,0,0,0,0,3,13,0,5,4,0,18,0,0,0,0,5,0,0,0,0,0,10,108
21101144642,0,5,0,0,5,0,0,26,4,0,0,0,0,7,6,0,0,9,0,12,12,0,33,0,0,16,0,0,0,6,0,0,0,0,8,0,18,169
21101144643,0,3,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,8,0,0,6,0,0,0,0,0,5,0,8,56
21101144644,0,3,0,0,0,0,0,28,3,5,0,0,6,0,3,0,0,0,0,6,8,0,7,0,0,10,0,0,3,0,0,0,0,0,0,0,16,104
21101144645,0,13,0,0,0,0,0,23,0,14,0,0,3,4,3,0,0,0,0,3,15,0,18,3,0,30,0,0,0,0,0,0,0,0,4,0,10,147
21101144646,0,5,0,0,0,0,0,32,0,6,0,0,0,0,8,0,0,4,0,4,9,0,9,0,0,16,0,0,0,4,3,0,0,0,0,0,14,121
21101144647,0,4,5,0,0,0,0,21,5,4,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,13,0,0,0,3,0,0,0,0,3,0,14,84
21101144648,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,8,0,0,0,3,0,0,0,0,5,0,10,64
21101144649,0,3,0,0,0,0,0,21,4,3,0,0,4,5,3,0,4,7,0,3,8,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,16,86
21101144650,0,16,0,0,3,0,0,22,0,6,0,0,5,5,9,0,0,10,0,4,35,0,23,5,0,50,0,0,8,0,0,0,0,0,6,0,21,217
21101144651,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
21101144652,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,10,66
21101144653,0,0,0,0,0,0,0,21,0,14,0,0,4,0,6,0,0,0,0,0,6,0,21,0,0,23,0,0,4,7,0,0,0,0,4,0,25,123
21101144654,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,11,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,3,46
21101144701,0,13,0,0,0,0,0,14,0,6,4,0,3,0,0,0,0,4,0,0,15,0,16,4,0,17,0,0,5,0,0,0,0,0,9,0,11,121
21101144702,0,9,0,0,0,0,0,26,3,9,0,0,11,7,9,0,4,14,0,7,44,0,15,3,0,32,0,0,4,0,0,0,0,0,9,0,32,231
21101144703,0,8,0,0,0,0,0,25,0,0,0,0,4,5,7,0,0,5,0,0,11,0,15,0,0,15,0,0,5,0,0,0,0,0,5,0,37,151
21101144704,0,0,0,0,0,0,0,54,0,11,0,0,4,3,5,0,0,0,0,4,8,0,11,0,0,11,0,0,5,6,0,0,0,0,5,0,35,163
21101144705,0,10,0,0,0,0,0,20,7,4,0,0,0,10,0,0,0,9,0,7,13,0,25,0,0,31,0,0,6,0,0,0,0,0,0,0,11,164
21101144706,0,6,0,0,3,0,0,19,5,7,0,0,0,0,0,0,5,4,0,3,17,0,20,0,0,31,0,0,0,0,0,0,0,0,13,0,20,152
21101144707,0,5,0,0,0,0,0,35,4,14,0,0,0,7,4,0,0,5,0,3,18,0,8,0,0,8,0,0,0,0,0,0,0,0,7,0,25,136
21101144708,0,11,0,0,0,0,0,29,0,8,0,0,3,7,0,0,0,0,0,6,10,0,4,0,0,10,0,0,7,0,3,0,0,0,4,0,10,111
21101144709,0,9,0,0,0,0,0,26,3,4,0,0,6,6,0,0,0,0,0,0,25,0,23,10,0,13,0,0,0,0,0,0,0,0,6,0,10,126
21101144710,0,11,0,0,0,0,0,29,3,8,0,0,10,3,6,0,0,6,0,7,3,0,18,3,0,20,0,0,11,3,0,0,0,0,5,0,7,129
21101144711,0,5,0,0,0,0,0,21,3,9,0,0,3,0,7,0,0,0,0,3,9,0,3,0,0,10,0,0,0,5,0,0,0,0,9,0,13,110
21101144712,0,4,0,0,0,0,0,27,0,18,0,0,5,0,0,0,0,9,0,6,8,0,3,3,0,8,0,0,3,0,0,0,0,0,0,0,23,122
21101144713,0,3,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,9,0,4,0,0,3,0,0,8,4,0,0,0,0,0,0,4,58
21101144714,0,3,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,6,0,4,7,0,4,0,0,5,0,0,0,0,0,3,0,12,70
21101144715,0,7,0,0,3,0,0,16,0,9,0,0,3,0,9,0,0,0,0,4,15,0,27,4,0,24,0,0,5,4,0,0,0,0,6,0,33,168
21101144716,0,3,0,0,0,0,0,26,6,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,84
21101144717,0,7,0,0,0,0,0,13,4,14,0,0,4,11,3,0,0,9,0,10,15,0,10,0,0,38,0,0,0,0,6,0,0,0,0,0,0,138
21101144718,0,3,0,0,0,0,0,15,0,3,0,0,9,3,4,0,4,0,0,7,22,0,18,0,0,30,0,0,0,3,0,0,0,0,4,0,26,160
21101144719,0,4,3,0,0,0,0,32,0,15,0,0,5,3,10,0,0,6,0,4,6,0,17,3,0,22,0,0,5,0,3,0,0,0,13,0,33,191
21101144720,0,3,0,0,0,0,0,24,6,3,0,0,4,7,8,0,0,5,0,9,16,0,12,3,0,26,0,0,5,3,0,0,0,0,3,0,11,153
21101144721,0,3,0,0,0,0,0,25,0,5,0,0,0,3,8,0,0,6,0,6,8,0,17,0,0,23,0,0,0,0,0,0,0,0,7,0,21,132
21101144722,0,7,0,0,4,0,0,10,0,0,0,0,4,3,0,0,4,0,0,0,9,0,9,0,0,12,3,0,0,0,0,0,0,0,0,0,13,91
21101144723,0,7,0,0,0,0,0,14,0,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,63
21101144724,0,7,0,0,3,0,0,21,0,3,0,0,6,7,4,0,3,13,0,11,19,0,14,0,0,34,0,0,3,0,0,0,0,0,14,0,33,188
21101144725,0,7,0,0,0,0,0,22,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,0,8,68
21101144726,0,7,0,0,0,0,0,17,0,3,0,0,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,6,62
21101144727,0,3,0,0,0,0,0,18,0,4,4,0,0,0,0,0,0,9,0,5,15,0,10,0,0,19,0,0,0,6,0,0,0,0,6,0,8,110
21101144728,0,7,0,0,5,0,0,32,3,7,0,0,9,5,8,0,0,5,0,0,24,0,27,3,0,23,0,0,3,0,3,0,0,0,3,0,30,195
21101144729,0,0,0,0,0,0,0,7,0,8,0,0,0,0,8,0,0,3,0,17,26,0,14,5,0,27,0,0,0,3,0,0,0,5,5,0,4,138
21101144730,0,0,0,0,0,0,0,21,0,3,0,0,0,0,0,0,4,0,0,9,7,0,21,0,0,9,0,0,6,0,0,0,0,0,4,0,10,112
21101144801,0,8,0,0,0,0,0,19,0,9,0,0,4,5,0,0,0,12,0,6,9,0,17,5,0,28,0,0,0,3,0,0,0,0,8,0,39,173
21101144802,0,0,0,0,0,0,0,36,0,13,0,0,3,8,0,0,0,3,0,3,3,0,0,0,0,11,0,0,3,0,0,0,0,0,6,0,6,97
21101144803,0,6,0,0,0,0,0,14,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,11,56
21101144804,0,0,0,0,0,0,0,18,5,0,0,0,5,0,0,0,4,6,0,7,11,0,7,0,0,3,3,0,0,4,0,0,0,0,14,0,3,90
21101144805,0,3,0,0,0,0,0,22,6,3,0,0,4,0,3,0,0,11,0,10,10,0,27,3,0,53,0,0,3,0,0,0,0,0,0,0,7,160
21101144806,0,5,0,0,0,0,0,16,0,4,0,0,0,7,0,0,0,4,0,18,35,0,38,10,0,27,0,0,0,4,0,0,0,0,13,0,6,179
21101144807,0,0,0,0,7,0,0,21,6,3,0,0,7,4,0,0,0,4,0,9,14,0,9,0,0,24,0,0,0,4,0,0,0,0,4,0,5,112
